time,current,voltage,fl.hx.position,fl.hx.velocity,fl.hx.acceleration,fl.hx.load,fl.hy.position,fl.hy.velocity,fl.hy.acceleration,fl.hy.load,fl.kn.position,fl.kn.velocity,fl.kn.acceleration,fl.kn.load,fr.hx.position,fr.hx.velocity,fr.hx.acceleration,fr.hx.load,fr.hy.position,fr.hy.velocity,fr.hy.acceleration,fr.hy.load,fr.kn.position,fr.kn.velocity,fr.kn.acceleration,fr.kn.load,hl.hx.position,hl.hx.velocity,hl.hx.acceleration,hl.hx.load,hl.hy.position,hl.hy.velocity,hl.hy.acceleration,hl.hy.load,hl.kn.position,hl.kn.velocity,hl.kn.acceleration,hl.kn.load,hr.hx.position,hr.hx.velocity,hr.hx.acceleration,hr.hx.load,hr.hy.position,hr.hy.velocity,hr.hy.acceleration,hr.hy.load,hr.kn.position,hr.kn.velocity,hr.kn.acceleration,hr.kn.load
1650935790.885352,-4.372000217437744,54.72600173950195,-0.26924726366996765,-3.9392664432525635,-3.9392664432525635,-2.2994723320007324,1.1220849752426147,-1.4385944604873657,-1.4385944604873657,-2.6664154529571533,-2.107048749923706,-0.11428740620613098,-0.11428740620613098,-1.0745799541473389,-0.12375334650278091,-0.01660033129155636,-0.01660033129155636,31.54348373413086,0.9340190291404724,0.4079185426235199,0.4079185426235199,9.958121299743652,-1.529826283454895,-0.28932884335517883,-0.28932884335517883,28.65755271911621,0.12481549382209778,-0.027861127629876137,-0.027861127629876137,-16.451017379760742,0.8974268436431885,0.03001006320118904,0.03001006320118904,6.597316741943359,-1.4740194082260132,0.45615828037261963,0.45615828037261963,52.166561126708984,-0.12732689082622528,-1.081627607345581,-1.081627607345581,-5.454541206359863,1.0658944845199585,-1.615864872932434,-1.615864872932434,-0.5639863014221191,-2.007545232772827,0.2929835617542267,0.2929835617542267,-1.4283567667007446,
1650935790.903352,-4.372000217437744,54.72600173950195,-0.3407878875732422,-3.99139404296875,-3.99139404296875,-2.0586347579956055,1.091322660446167,-1.8676843643188477,-1.8676843643188477,-0.664455771446228,-2.108215093612671,-0.03370990231633186,-0.03370990231633186,-0.8485437631607056,-0.12373419851064682,0.002612199867144227,0.002612199867144227,31.213768005371094,0.9409343004226685,0.3599761724472046,0.3599761724472046,12.234437942504883,-1.5321111679077148,-0.014719645492732525,-0.014719645492732525,30.112939834594727,0.12438811361789703,-0.009721391834318638,-0.009721391834318638,-18.095911026000977,0.8981042504310608,0.08025564253330231,0.08025564253330231,8.93096923828125,-1.4661897420883179,0.5067027807235718,0.5067027807235718,53.134769439697266,-0.14705908298492432,-1.0220818519592285,-1.0220818519592285,-4.434274196624756,1.0338934659957886,-1.8565865755081177,-1.8565865755081177,0.00818181224167347,-2.0014731884002686,0.4415690302848816,0.4415690302848816,-1.0307821035385132,
1650935790.915372,-4.372000217437744,54.72600173950195,-0.38817334175109863,-3.70439076423645,-3.70439076423645,1.3445067405700684,1.0680513381958008,-2.0826709270477295,-2.0826709270477295,-1.0547112226486206,-2.1073362827301025,0.26892462372779846,0.26892462372779846,-0.17309068143367767,-0.12324758619070053,0.1112322062253952,0.1112322062253952,28.740901947021484,0.945478618144989,0.3860325813293457,0.3860325813293457,13.424097061157227,-1.531807541847229,0.04441463574767113,0.04441463574767113,31.105344772338867,0.12459859997034073,0.03318063169717789,0.03318063169717789,-21.55070686340332,0.8993119597434998,0.1173754557967186,0.1173754557967186,11.413359642028809,-1.4604212045669556,0.49826884269714355,0.49826884269714355,54.18620300292969,-0.15845122933387756,-0.8981116414070129,-0.8981116414070129,-3.1602349281311035,1.0115433931350708,-1.9418879747390747,-1.9418879747390747,-1.6010409593582153,-1.9954490661621094,0.6552438735961914,0.6552438735961914,-0.6192020177841187,
1650935790.921352,-4.372000217437744,54.72600173950195,-0.4095660448074341,-3.3849942684173584,-3.3849942684173584,1.8366533517837524,1.0548126697540283,-2.326988697052002,-2.326988697052002,-1.3486698865890503,-2.1041085720062256,0.778024435043335,0.778024435043335,0.0010224120924249291,-0.12244092673063278,0.14983709156513214,0.14983709156513214,28.035104751586914,0.9478498697280884,0.40591421723365784,0.40591421723365784,14.201752662658691,-1.5315200090408325,0.05029389634728432,0.05029389634728432,32.2121696472168,0.1248665302991867,0.03470636159181595,0.03470636159181595,-23.824684143066406,0.8999701738357544,0.10625765472650528,0.10625765472650528,12.541719436645508,-1.4572733640670776,0.46801018714904785,0.46801018714904785,54.68629455566406,-0.163360133767128,-0.7862394452095032,-0.7862394452095032,-2.4092767238616943,0.9992339611053467,-2.1062567234039307,-2.1062567234039307,-2.602335214614868,-1.9903039932250977,1.1952533721923828,1.1952533721923828,0.717726469039917,
1650935790.936352,-4.372000217437744,54.72600173950195,-0.45227470993995667,-2.316838502883911,-2.316838502883911,2.5905799865722656,1.015384316444397,-2.8966169357299805,-2.8966169357299805,1.200661063194275,-2.0768165588378906,2.7895359992980957,2.7895359992980957,0.2832067012786865,-0.11874061822891235,0.31800389289855957,0.31800389289855957,26.55138397216797,0.9548099637031555,0.5283485651016235,0.5283485651016235,16.174217224121094,-1.5323508977890015,-0.15586529672145844,-0.15586529672145844,34.59918212890625,0.12660805881023407,0.28659212589263916,0.28659212589263916,-26.8618106842041,0.9011587500572205,0.04325319081544876,0.04325319081544876,13.89062213897705,-1.4489803314208984,0.598706841468811,0.598706841468811,54.14883804321289,-0.17397478222846985,-0.5653507709503174,-0.5653507709503174,-0.7675269246101379,0.9623693227767944,-2.6918296813964844,-2.6918296813964844,-2.08636212348938,-1.9584736824035645,2.8845880031585693,2.8845880031585693,0.7986495494842529,
1650935790.9693723,-4.372000217437744,54.72600173950195,-0.49716752767562866,-0.5969688296318054,-0.5969688296318054,2.7214701175689697,0.9240165948867798,-2.351273775100708,-2.351273775100708,4.75857400894165,-1.9257673025131226,5.731770992279053,5.731770992279053,0.18314814567565918,-0.1063978299498558,0.40009644627571106,0.40009644627571106,27.442646026611328,0.9758695363998413,0.7626352906227112,0.7626352906227112,14.279003143310547,-1.5401965379714966,-0.33545663952827454,-0.33545663952827454,31.827838897705078,0.14031670987606049,0.4393590986728668,0.4393590986728668,-23.37607765197754,0.9037277698516846,0.18017083406448364,0.18017083406448364,13.67007827758789,-1.4265137910842896,0.6768761873245239,0.6768761873245239,57.42148208618164,-0.17896084487438202,0.17123746871948242,0.17123746871948242,-2.8184194564819336,0.8760558366775513,-2.1931204795837402,-2.1931204795837402,3.4514076709747314,-1.815238356590271,4.919389247894287,4.919389247894287,-0.6120633482933044,
1650935790.9813519,-4.372000217437744,54.72600173950195,-0.5012918710708618,-0.15371771156787872,-0.15371771156787872,2.820946455001831,0.9001704454421997,-1.6134788990020752,-1.6134788990020752,4.018609523773193,-1.8591829538345337,5.2682294845581055,5.2682294845581055,-1.5811982154846191,-0.10123787075281143,0.452631413936615,0.452631413936615,28.617258071899414,0.9858079552650452,0.8724557757377625,0.8724557757377625,11.25593090057373,-1.5443990230560303,-0.33303001523017883,-0.33303001523017883,28.258689880371094,0.14537537097930908,0.4117615520954132,0.4117615520954132,-21.437267303466797,0.9065011739730835,0.2989664673805237,0.2989664673805237,14.336836814880371,-1.417581558227539,0.7546164989471436,0.7546164989471436,58.72479248046875,-0.17515061795711517,0.4290763735771179,0.4290763735771179,-3.3466796875,0.8551948070526123,-1.3539321422576904,-1.3539321422576904,4.2687907218933105,-1.7589603662490845,4.4956207275390625,4.4956207275390625,-0.6613791584968567,
1650935790.990352,-4.372000217437744,54.72600173950195,-0.500726580619812,0.24364416301250458,0.24364416301250458,2.5486953258514404,0.8883687853813171,-1.0978456735610962,-1.0978456735610962,2.8782525062561035,-1.8142660856246948,4.785984992980957,4.785984992980957,-0.08232467621564865,-0.09700621664524078,0.48708564043045044,0.48708564043045044,29.317903518676758,0.9938802123069763,0.9574034214019775,0.9574034214019775,9.73151969909668,-1.5470834970474243,-0.26478901505470276,-0.26478901505470276,26.308433532714844,0.14936232566833496,0.45895063877105713,0.45895063877105713,-21.02475357055664,0.9093639850616455,0.32335007190704346,0.32335007190704346,15.095914840698242,-1.4106626510620117,0.757871687412262,0.757871687412262,59.39036178588867,-0.17001035809516907,0.7191493511199951,0.7191493511199951,-3.429543972015381,0.8463046550750732,-0.6865929961204529,-0.6865929961204529,3.058042049407959,-1.7212660312652588,3.79296875,3.79296875,-1.6999421119689941,
1650935791.005352,-4.372000217437744,54.72600173950195,-0.4909617006778717,1.0485721826553345,1.0485721826553345,3.1769673824310303,0.8763307332992554,-0.5456427335739136,-0.5456427335739136,2.52854323387146,-1.7470585107803345,4.126775741577148,4.126775741577148,-0.4625990092754364,-0.08965680748224258,0.5237371921539307,0.5237371921539307,28.24117660522461,1.0084012746810913,0.9994630217552185,0.9994630217552185,10.01992130279541,-1.5493046045303345,-0.10108901560306549,-0.10108901560306549,27.227930068969727,0.15680037438869476,0.5687972903251648,0.5687972903251648,-20.9216251373291,0.91471266746521,0.35356032848358154,0.35356032848358154,16.1268253326416,-1.3982629776000977,0.8135653734207153,0.8135653734207153,60.1815071105957,-0.15584251284599304,1.1669398546218872,1.1669398546218872,-2.8702096939086914,0.8411149382591248,-0.10780737549066544,-0.10780737549066544,1.1371921300888062,-1.6701972484588623,3.11209774017334,3.11209774017334,-1.1364070177078247,
1650935791.020352,-4.372000217437744,54.72600173950195,-0.4695752263069153,1.7910573482513428,1.7910573482513428,2.9413654804229736,0.872639536857605,-0.02929394133388996,-0.02929394133388996,1.8240561485290527,-1.688751220703125,3.73378324508667,3.73378324508667,-0.14763318002223969,-0.0798875093460083,0.7504204511642456,0.7504204511642456,26.324705123901367,1.0242005586624146,1.074704647064209,1.074704647064209,12.05933666229248,-1.5506787300109863,-0.07573723793029785,-0.07573723793029785,30.344253540039062,0.16666243970394135,0.7560335993766785,0.7560335993766785,-20.803028106689453,0.919761061668396,0.32609179615974426,0.32609179615974426,16.090923309326172,-1.3843454122543335,0.9848781228065491,0.9848781228065491,58.151512145996094,-0.1349858194589615,1.5943583250045776,1.5943583250045776,-2.3212335109710693,0.8416582942008972,0.1122342050075531,0.1122342050075531,-0.599746823310852,-1.6250406503677368,2.93690824508667,2.93690824508667,-1.0701309442520142,
