time,current,voltage,fl.hx.position,fl.hx.velocity,fl.hx.acceleration,fl.hx.load,fl.hy.position,fl.hy.velocity,fl.hy.acceleration,fl.hy.load,fl.kn.position,fl.kn.velocity,fl.kn.acceleration,fl.kn.load,fr.hx.position,fr.hx.velocity,fr.hx.acceleration,fr.hx.load,fr.hy.position,fr.hy.velocity,fr.hy.acceleration,fr.hy.load,fr.kn.position,fr.kn.velocity,fr.kn.acceleration,fr.kn.load,hl.hx.position,hl.hx.velocity,hl.hx.acceleration,hl.hx.load,hl.hy.position,hl.hy.velocity,hl.hy.acceleration,hl.hy.load,hl.kn.position,hl.kn.velocity,hl.kn.acceleration,hl.kn.load,hr.hx.position,hr.hx.velocity,hr.hx.acceleration,hr.hx.load,hr.hy.position,hr.hy.velocity,hr.hy.acceleration,hr.hy.load,hr.kn.position,hr.kn.velocity,hr.kn.acceleration,hr.kn.load
1644100125.214643,-4.156000137329102,52.6400032043457,-0.422465980052948,-0.3002016544342041,-0.3002016544342041,2.2764439582824707,0.9725710153579712,-2.0890417098999023,-2.0890417098999023,3.7043776512145996,-1.90878164768219,5.388967990875244,5.388967990875244,-0.7786739468574524,-0.08475935459136963,0.37358590960502625,0.37358590960502625,24.037302017211914,0.9693246483802795,0.5725150108337402,0.5725150108337402,8.526411056518555,-1.529330849647522,-0.1637776792049408,-0.1637776792049408,30.71870994567871,0.109588623046875,0.3361676335334778,0.3361676335334778,-19.276729583740234,0.9327716827392578,0.22162020206451416,0.22162020206451416,8.274469375610352,-1.4691457748413086,0.42946556210517883,0.42946556210517883,50.257999420166016,-0.1014777421951294,0.4417494535446167,0.4417494535446167,-3.5590195655822754,0.9345162510871887,-1.8702380657196045,-1.8702380657196045,3.538254737854004,-1.8304023742675781,4.726680755615234,4.726680755615234,-0.8752410411834717,
1644100125.286643,-5.808000087738037,52.45800018310547,-0.3581976294517517,0.43685418367385864,0.43685418367385864,-0.032456643879413605,0.9113974571228027,0.9210688471794128,0.9210688471794128,-5.058630466461182,-1.673283576965332,0.36112838983535767,0.36112838983535767,14.259408950805664,-0.04436969757080078,0.2563040852546692,0.2563040852546692,7.757594108581543,1.0163264274597168,0.8267899751663208,0.8267899751663208,1.295757532119751,-1.5327503681182861,0.06949129700660706,0.06949129700660706,11.477521896362305,0.14665120840072632,1.3002183437347412,1.3002183437347412,-9.242353439331055,0.9562945365905762,1.0861021280288696,1.0861021280288696,5.715144634246826,-1.433752417564392,-0.14056581258773804,-0.14056581258773804,22.56334686279297,-0.0272330641746521,1.5646727085113525,1.5646727085113525,5.695891857147217,0.8951399922370911,0.7899489402770996,0.7899489402770996,3.1193459033966064,-1.6135518550872803,0.35718512535095215,0.35718512535095215,28.27699089050293,
1644100125.307643,-5.808000087738037,52.45800018310547,-0.35594266653060913,0.38834741711616516,0.38834741711616516,-15.64502239227295,0.928225040435791,0.5926518440246582,0.5926518440246582,-5.083971977233887,-1.6470142602920532,0.5822532176971436,0.5822532176971436,27.658313751220703,-0.0228273868560791,1.8701388835906982,1.8701388835906982,0.09170617908239365,1.0783543586730957,3.998988389968872,3.998988389968872,-3.380476713180542,-1.5822372436523438,-4.688920497894287,-4.688920497894287,-1.4274932146072388,0.1654568314552307,0.28060635924339294,0.28060635924339294,3.524920701980591,1.0110467672348022,3.873257637023926,3.873257637023926,2.0018162727355957,-1.485939621925354,-4.088305473327637,-4.088305473327637,-3.265228509902954,-0.026982426643371582,0.42531609535217285,0.42531609535217285,2.2414846420288086,0.9051230549812317,1.0429332256317139,1.0429332256317139,-6.183494567871094,-1.5807629823684692,0.7925840616226196,0.7925840616226196,40.60908889770508,
1644100125.334643,-5.808000087738037,52.45800018310547,-0.3349546790122986,1.585005760192871,1.585005760192871,-13.713085174560547,0.9467005729675293,0.37493327260017395,0.37493327260017395,-2.7221662998199463,-1.6401113271713257,-0.11032567918300629,-0.11032567918300629,30.658279418945312,0.019053995609283447,1.4032245874404907,1.4032245874404907,4.3574018478393555,1.1652636528015137,1.5935759544372559,1.5935759544372559,-7.170904636383057,-1.7133926153182983,-4.962949752807617,-4.962949752807617,-3.268371820449829,0.186137855052948,1.5958049297332764,1.5958049297332764,4.195254325866699,1.0940954685211182,1.429168939590454,1.429168939590454,-5.609481334686279,-1.6145542860031128,-4.487334251403809,-4.487334251403809,-2.7913618087768555,0.0024712681770324707,0.8368762731552124,0.8368762731552124,0.07147454470396042,0.9264889359474182,0.353834867477417,0.353834867477417,-2.091470718383789,-1.5842941999435425,0.19081440567970276,0.19081440567970276,35.52372360229492,
1644100125.3676429,-5.808000087738037,52.45800018310547,-0.29751402139663696,0.0960894376039505,0.0960894376039505,2.297386407852173,0.9583104848861694,0.5351796746253967,0.5351796746253967,-0.40090668201446533,-1.638673186302185,0.15027965605258942,0.15027965605258942,35.73643112182617,0.08088994026184082,2.027937412261963,2.027937412261963,-3.4681921005249023,1.2055737972259521,1.5327355861663818,1.5327355861663818,2.2073142528533936,-1.8833608627319336,-5.00118350982666,-5.00118350982666,-0.6822922825813293,0.21368926763534546,-0.2488306164741516,-0.2488306164741516,1.0756254196166992,1.1271655559539795,1.0645627975463867,1.0645627975463867,-1.1883636713027954,-1.762823224067688,-4.023911476135254,-4.023911476135254,-0.44823649525642395,0.021862924098968506,0.500128984451294,0.500128984451294,2.391676187515259,0.9389838576316833,0.5803253650665283,0.5803253650665283,-0.5435517430305481,-1.5788295269012451,-0.09750828891992569,-0.09750828891992569,31.508201599121094,
1644100125.3976429,-5.808000087738037,52.45800018310547,-0.2945459485054016,0.22618038952350616,0.22618038952350616,-5.252351760864258,0.9770221710205078,0.6902891397476196,0.6902891397476196,-0.7100700736045837,-1.6325851678848267,0.23987926542758942,0.23987926542758942,33.34275436401367,0.1322268843650818,1.757789134979248,1.757789134979248,2.064847946166992,1.242854356765747,0.7278040051460266,0.7278040051460266,-2.60797119140625,-2.0231449604034424,-4.378787994384766,-4.378787994384766,-1.2489501237869263,0.2069656252861023,-0.0893828272819519,-0.0893828272819519,1.5242332220077515,1.1524136066436768,0.4994872212409973,0.4994872212409973,-3.2706997394561768,-1.8809077739715576,-3.88671875,-3.88671875,-0.9585888385772705,0.03167438507080078,0.27845102548599243,0.27845102548599243,2.086113929748535,0.956981360912323,0.5857149362564087,0.5857149362564087,-0.6917023658752441,-1.575154423713684,0.3087861239910126,0.3087861239910126,34.754024505615234,
1644100125.424643,-5.808000087738037,52.45800018310547,-0.2805923819541931,0.6689814329147339,0.6689814329147339,-2.498425245285034,0.9921959638595581,0.42676782608032227,0.42676782608032227,1.0435452461242676,-1.6281909942626953,0.14083215594291687,0.14083215594291687,35.533939361572266,0.18901175260543823,2.3510117530822754,2.3510117530822754,1.755739688873291,1.2494633197784424,-0.1546103060245514,-0.1546103060245514,-1.6449140310287476,-2.136963129043579,-3.8919272422790527,-3.8919272422790527,-1.1301484107971191,0.1967335343360901,-0.8358805775642395,-0.8358805775642395,-0.04331586882472038,1.140125036239624,-1.383186936378479,-1.383186936378479,-4.11184024810791,-1.9646854400634766,-2.1059422492980957,-2.1059422492980957,0.49584516882896423,0.043092191219329834,0.44792139530181885,0.44792139530181885,0.5997347235679626,0.9717579483985901,0.5308411121368408,0.5308411121368408,0.07459418475627899,-1.5700889825820923,0.12711217999458313,0.12711217999458313,33.675331115722656,
1644100125.445643,-5.808000087738037,52.45800018310547,-0.2707762122154236,0.2321331799030304,0.2321331799030304,1.5644019842147827,1.001436710357666,0.4910564124584198,0.4910564124584198,1.6365307569503784,-1.6224864721298218,0.3201497495174408,0.3201497495174408,38.026947021484375,0.23523354530334473,1.8853938579559326,1.8853938579559326,-1.0416911840438843,1.2383933067321777,-1.0496108531951904,-1.0496108531951904,-3.164175271987915,-2.2163145542144775,-3.496330738067627,-3.496330738067627,-0.9696078896522522,0.16988390684127808,-1.6507322788238525,-1.6507322788238525,-0.21863386034965515,1.0990543365478516,-2.274867057800293,-2.274867057800293,-1.2191370725631714,-1.9855859279632568,-0.2657433748245239,-0.2657433748245239,0.030654767528176308,0.04984515905380249,0.2616686224937439,0.2616686224937439,3.204782485961914,0.9834219813346863,0.5885477662086487,0.5885477662086487,1.7349034547805786,-1.567931890487671,0.13147342205047607,0.13147342205047607,34.38617706298828,
1644100125.472643,-5.808000087738037,52.45800018310547,-0.2694912552833557,0.10065615177154541,0.10065615177154541,-8.592666625976562,1.0190755128860474,0.7801204323768616,0.7801204323768616,-0.05626552179455757,-1.6112213134765625,0.4750828742980957,0.4750828742980957,33.66511535644531,0.27869606018066406,1.4676434993743896,1.4676434993743896,1.245710849761963,1.179196834564209,-3.113701820373535,-3.113701820373535,-1.320461630821228,-2.2745258808135986,-0.5449811220169067,-0.5449811220169067,0.4209927022457123,0.12298470735549927,-1.5400586128234863,-1.5400586128234863,4.365416049957275,1.0441359281539917,-1.7833131551742554,-1.7833131551742554,0.4682731628417969,-1.9885261058807373,-0.4977361559867859,-0.4977361559867859,-0.745248556137085,0.05743354558944702,0.4220793843269348,0.4220793843269348,2.1793363094329834,1.000838041305542,0.6849359273910522,0.6849359273910522,-0.41072696447372437,-1.559111475944519,0.4584517180919647,0.4584517180919647,39.31235122680664,
1644100125.490643,-5.808000087738037,52.45800018310547,-0.26638180017471313,0.3092121481895447,0.3092121481895447,-13.388477325439453,1.0322885513305664,0.6596646308898926,0.6596646308898926,0.35426291823387146,-1.602656602859497,0.5102686882019043,0.5102686882019043,31.731630325317383,0.3033754229545593,1.1987757682800293,1.1987757682800293,0.03503630682826042,1.1202433109283447,-3.361008644104004,-3.361008644104004,-0.022652119398117065,-2.266871929168701,1.216264247894287,1.216264247894287,0.5320885181427002,0.0964285135269165,-1.491416335105896,-1.491416335105896,4.34994649887085,1.0123121738433838,-1.826155185699463,-1.826155185699463,-0.3318362534046173,-1.9987366199493408,-0.7261186242103577,-0.7261186242103577,-1.4690766334533691,0.06552940607070923,0.39647936820983887,0.39647936820983887,1.7701935768127441,1.0137226581573486,0.7412695288658142,0.7412695288658142,-1.5857150554656982,-1.5530074834823608,0.2363947033882141,0.2363947033882141,41.31875991821289,
